variant,block_label,repetition,block,stage,seconds
sync,fp16;blocks=36;matmul=4096,3,29,stage_copy,0.022160200
sync,fp16;blocks=36;matmul=4096,3,30,stage_copy,0.025535100
sync,fp16;blocks=36;matmul=4096,3,31,stage_copy,0.022124300
sync,fp16;blocks=36;matmul=4096,3,32,stage_copy,0.022773600
sync,fp16;blocks=36;matmul=4096,3,33,stage_copy,0.020976500
sync,fp16;blocks=36;matmul=4096,3,34,stage_copy,0.021142600
sync,fp16;blocks=36;matmul=4096,3,35,stage_copy,0.026125400
sync,fp16;blocks=36;matmul=4096,3,0,h2d,0.014999456
sync,fp16;blocks=36;matmul=4096,3,1,h2d,0.015062560
sync,fp16;blocks=36;matmul=4096,3,2,h2d,0.015005856
sync,fp16;blocks=36;matmul=4096,3,3,h2d,0.016807840
sync,fp16;blocks=36;matmul=4096,3,4,h2d,0.016731552
sync,fp16;blocks=36;matmul=4096,3,5,h2d,0.017300192
sync,fp16;blocks=36;matmul=4096,3,6,h2d,0.017545248
sync,fp16;blocks=36;matmul=4096,3,7,h2d,0.017370880
sync,fp16;blocks=36;matmul=4096,3,8,h2d,0.017330688
sync,fp16;blocks=36;matmul=4096,3,9,h2d,0.017296703
sync,fp16;blocks=36;matmul=4096,3,10,h2d,0.017299295
sync,fp16;blocks=36;matmul=4096,3,11,h2d,0.017397312
sync,fp16;blocks=36;matmul=4096,3,12,h2d,0.017337376
sync,fp16;blocks=36;matmul=4096,3,13,h2d,0.017344255
sync,fp16;blocks=36;matmul=4096,3,14,h2d,0.017294176
sync,fp16;blocks=36;matmul=4096,3,15,h2d,0.017264959
sync,fp16;blocks=36;matmul=4096,3,16,h2d,0.017413536
sync,fp16;blocks=36;matmul=4096,3,17,h2d,0.017333504
sync,fp16;blocks=36;matmul=4096,3,18,h2d,0.017442305
sync,fp16;blocks=36;matmul=4096,3,19,h2d,0.017291296
sync,fp16;blocks=36;matmul=4096,3,20,h2d,0.017336224
sync,fp16;blocks=36;matmul=4096,3,21,h2d,0.017347361
sync,fp16;blocks=36;matmul=4096,3,22,h2d,0.017299072
sync,fp16;blocks=36;matmul=4096,3,23,h2d,0.017272833
sync,fp16;blocks=36;matmul=4096,3,24,h2d,0.017313696
sync,fp16;blocks=36;matmul=4096,3,25,h2d,0.017300512
sync,fp16;blocks=36;matmul=4096,3,26,h2d,0.017268608
sync,fp16;blocks=36;matmul=4096,3,27,h2d,0.017381727
sync,fp16;blocks=36;matmul=4096,3,28,h2d,0.017282145
sync,fp16;blocks=36;matmul=4096,3,29,h2d,0.017334848
sync,fp16;blocks=36;matmul=4096,3,30,h2d,0.017338911
sync,fp16;blocks=36;matmul=4096,3,31,h2d,0.017329121
sync,fp16;blocks=36;matmul=4096,3,32,h2d,0.017405697
sync,fp16;blocks=36;matmul=4096,3,33,h2d,0.017270975
sync,fp16;blocks=36;matmul=4096,3,34,h2d,0.017363136
sync,fp16;blocks=36;matmul=4096,3,35,h2d,0.058005600
sync,fp16;blocks=36;matmul=4096,3,0,compute,0.016615681
sync,fp16;blocks=36;matmul=4096,3,1,compute,0.017320768
sync,fp16;blocks=36;matmul=4096,3,2,compute,0.034202560
sync,fp16;blocks=36;matmul=4096,3,3,compute,0.032634850
sync,fp16;blocks=36;matmul=4096,3,4,compute,0.036462368
sync,fp16;blocks=36;matmul=4096,3,5,compute,0.036829407
sync,fp16;blocks=36;matmul=4096,3,6,compute,0.036972446
sync,fp16;blocks=36;matmul=4096,3,7,compute,0.037891422
sync,fp16;blocks=36;matmul=4096,3,8,compute,0.039230145
sync,fp16;blocks=36;matmul=4096,3,9,compute,0.041637600
sync,fp16;blocks=36;matmul=4096,3,10,compute,0.041768543
sync,fp16;blocks=36;matmul=4096,3,11,compute,0.040895809
sync,fp16;blocks=36;matmul=4096,3,12,compute,0.041624928
sync,fp16;blocks=36;matmul=4096,3,13,compute,0.041412289
sync,fp16;blocks=36;matmul=4096,3,14,compute,0.045057152
sync,fp16;blocks=36;matmul=4096,3,15,compute,0.042130302
sync,fp16;blocks=36;matmul=4096,3,16,compute,0.042223297
sync,fp16;blocks=36;matmul=4096,3,17,compute,0.046840130
sync,fp16;blocks=36;matmul=4096,3,18,compute,0.043032001
sync,fp16;blocks=36;matmul=4096,3,19,compute,0.044719456
sync,fp16;blocks=36;matmul=4096,3,20,compute,0.042944702
sync,fp16;blocks=36;matmul=4096,3,21,compute,0.042816994
sync,fp16;blocks=36;matmul=4096,3,22,compute,0.043098110
sync,fp16;blocks=36;matmul=4096,3,23,compute,0.041511070
sync,fp16;blocks=36;matmul=4096,3,24,compute,0.041972992
sync,fp16;blocks=36;matmul=4096,3,25,compute,0.044100063
sync,fp16;blocks=36;matmul=4096,3,26,compute,0.040312126
sync,fp16;blocks=36;matmul=4096,3,27,compute,0.040949120
sync,fp16;blocks=36;matmul=4096,3,28,compute,0.040240002
sync,fp16;blocks=36;matmul=4096,3,29,compute,0.044339073
sync,fp16;blocks=36;matmul=4096,3,30,compute,0.045945183
sync,fp16;blocks=36;matmul=4096,3,31,compute,0.057524513
sync,fp16;blocks=36;matmul=4096,3,32,compute,0.042745026
sync,fp16;blocks=36;matmul=4096,3,33,compute,0.045021538
sync,fp16;blocks=36;matmul=4096,3,34,compute,0.046847904
sync,fp16;blocks=36;matmul=4096,3,35,compute,0.197262405
double_buffer,fp16;blocks=36;matmul=4096,1,0,read,0.408740600
double_buffer,fp16;blocks=36;matmul=4096,1,1,read,0.593507900
double_buffer,fp16;blocks=36;matmul=4096,1,2,read,0.271925500
double_buffer,fp16;blocks=36;matmul=4096,1,3,read,0.586010300
double_buffer,fp16;blocks=36;matmul=4096,1,4,read,0.145635800
double_buffer,fp16;blocks=36;matmul=4096,1,5,read,0.636622200
double_buffer,fp16;blocks=36;matmul=4096,1,6,read,0.261028700
double_buffer,fp16;blocks=36;matmul=4096,1,7,read,0.571175100
double_buffer,fp16;blocks=36;matmul=4096,1,8,read,0.150403600
double_buffer,fp16;blocks=36;matmul=4096,1,9,read,0.611387300
double_buffer,fp16;blocks=36;matmul=4096,1,10,read,0.270520700
double_buffer,fp16;blocks=36;matmul=4096,1,11,read,0.584436700
double_buffer,fp16;blocks=36;matmul=4096,1,12,read,0.295758900
double_buffer,fp16;blocks=36;matmul=4096,1,13,read,0.611236500
double_buffer,fp16;blocks=36;matmul=4096,1,14,read,0.266129200
double_buffer,fp16;blocks=36;matmul=4096,1,15,read,0.564303000
double_buffer,fp16;blocks=36;matmul=4096,1,16,read,0.512480300
double_buffer,fp16;blocks=36;matmul=4096,1,17,read,0.616833400
double_buffer,fp16;blocks=36;matmul=4096,1,18,read,0.260713000
double_buffer,fp16;blocks=36;matmul=4096,1,19,read,0.585943700
double_buffer,fp16;blocks=36;matmul=4096,1,20,read,0.158141100
double_buffer,fp16;blocks=36;matmul=4096,1,21,read,0.615430100
double_buffer,fp16;blocks=36;matmul=4096,1,22,read,0.265268800
double_buffer,fp16;blocks=36;matmul=4096,1,23,read,0.590455200
double_buffer,fp16;blocks=36;matmul=4096,1,24,read,0.146371500
double_buffer,fp16;blocks=36;matmul=4096,1,25,read,0.608519900
double_buffer,fp16;blocks=36;matmul=4096,1,26,read,0.264873000
double_buffer,fp16;blocks=36;matmul=4096,1,27,read,0.608292000
double_buffer,fp16;blocks=36;matmul=4096,1,28,read,0.523082100
double_buffer,fp16;blocks=36;matmul=4096,1,29,read,0.413218000
double_buffer,fp16;blocks=36;matmul=4096,1,30,read,0.512018300
double_buffer,fp16;blocks=36;matmul=4096,1,31,read,0.610325700
double_buffer,fp16;blocks=36;matmul=4096,1,32,read,0.417452700
double_buffer,fp16;blocks=36;matmul=4096,1,33,read,0.519374500
double_buffer,fp16;blocks=36;matmul=4096,1,34,read,0.475448000
double_buffer,fp16;blocks=36;matmul=4096,1,35,read,0.358178300
double_buffer,fp16;blocks=36;matmul=4096,1,0,stage_copy,0.021844200
double_buffer,fp16;blocks=36;matmul=4096,1,1,stage_copy,0.021902200
double_buffer,fp16;blocks=36;matmul=4096,1,2,stage_copy,0.021097300
double_buffer,fp16;blocks=36;matmul=4096,1,3,stage_copy,0.024024000
double_buffer,fp16;blocks=36;matmul=4096,1,4,stage_copy,0.022543900
double_buffer,fp16;blocks=36;matmul=4096,1,5,stage_copy,0.023733900
double_buffer,fp16;blocks=36;matmul=4096,1,6,stage_copy,0.022789900
double_buffer,fp16;blocks=36;matmul=4096,1,7,stage_copy,0.020868000
double_buffer,fp16;blocks=36;matmul=4096,1,8,stage_copy,0.020871400
double_buffer,fp16;blocks=36;matmul=4096,1,9,stage_copy,0.020879200
double_buffer,fp16;blocks=36;matmul=4096,1,10,stage_copy,0.021322500
double_buffer,fp16;blocks=36;matmul=4096,1,11,stage_copy,0.027447900
double_buffer,fp16;blocks=36;matmul=4096,1,12,stage_copy,0.022889200
double_buffer,fp16;blocks=36;matmul=4096,1,13,stage_copy,0.022163100
double_buffer,fp16;blocks=36;matmul=4096,1,14,stage_copy,0.030678200
double_buffer,fp16;blocks=36;matmul=4096,1,15,stage_copy,0.026504600
double_buffer,fp16;blocks=36;matmul=4096,1,16,stage_copy,0.025760100
double_buffer,fp16;blocks=36;matmul=4096,1,17,stage_copy,0.026693700
double_buffer,fp16;blocks=36;matmul=4096,1,18,stage_copy,0.021084800
double_buffer,fp16;blocks=36;matmul=4096,1,19,stage_copy,0.020763300
double_buffer,fp16;blocks=36;matmul=4096,1,20,stage_copy,0.027369500
double_buffer,fp16;blocks=36;matmul=4096,1,21,stage_copy,0.029714200
double_buffer,fp16;blocks=36;matmul=4096,1,22,stage_copy,0.026537700
double_buffer,fp16;blocks=36;matmul=4096,1,23,stage_copy,0.022528900
double_buffer,fp16;blocks=36;matmul=4096,1,24,stage_copy,0.020743700
double_buffer,fp16;blocks=36;matmul=4096,1,25,stage_copy,0.023326300
double_buffer,fp16;blocks=36;matmul=4096,1,26,stage_copy,0.020520100
double_buffer,fp16;blocks=36;matmul=4096,1,27,stage_copy,0.023071300
double_buffer,fp16;blocks=36;matmul=4096,1,28,stage_copy,0.021849100
double_buffer,fp16;blocks=36;matmul=4096,1,29,stage_copy,0.023384200
double_buffer,fp16;blocks=36;matmul=4096,1,30,stage_copy,0.026538900
double_buffer,fp16;blocks=36;matmul=4096,1,31,stage_copy,0.025852200
double_buffer,fp16;blocks=36;matmul=4096,1,32,stage_copy,0.021819800
double_buffer,fp16;blocks=36;matmul=4096,1,33,stage_copy,0.021445200
double_buffer,fp16;blocks=36;matmul=4096,1,34,stage_copy,0.023477900
double_buffer,fp16;blocks=36;matmul=4096,1,35,stage_copy,0.022519500
double_buffer,fp16;blocks=36;matmul=4096,1,0,h2d,0.014967296
double_buffer,fp16;blocks=36;matmul=4096,1,1,h2d,0.015620864
double_buffer,fp16;blocks=36;matmul=4096,1,2,h2d,0.015101408
double_buffer,fp16;blocks=36;matmul=4096,1,3,h2d,0.017044895
double_buffer,fp16;blocks=36;matmul=4096,1,4,h2d,0.017487040
double_buffer,fp16;blocks=36;matmul=4096,1,5,h2d,0.016817823
double_buffer,fp16;blocks=36;matmul=4096,1,6,h2d,0.016740513
double_buffer,fp16;blocks=36;matmul=4096,1,7,h2d,0.016883553
double_buffer,fp16;blocks=36;matmul=4096,1,8,h2d,0.017105568
double_buffer,fp16;blocks=36;matmul=4096,1,9,h2d,0.017384031
double_buffer,fp16;blocks=36;matmul=4096,1,10,h2d,0.017366976
double_buffer,fp16;blocks=36;matmul=4096,1,11,h2d,0.017467039
double_buffer,fp16;blocks=36;matmul=4096,1,12,h2d,0.017474527
double_buffer,fp16;blocks=36;matmul=4096,1,13,h2d,0.017396511
double_buffer,fp16;blocks=36;matmul=4096,1,14,h2d,0.017624319
double_buffer,fp16;blocks=36;matmul=4096,1,15,h2d,0.017882816
double_buffer,fp16;blocks=36;matmul=4096,1,16,h2d,0.017541536
double_buffer,fp16;blocks=36;matmul=4096,1,17,h2d,0.017553312
double_buffer,fp16;blocks=36;matmul=4096,1,18,h2d,0.017500544
double_buffer,fp16;blocks=36;matmul=4096,1,19,h2d,0.017312927
double_buffer,fp16;blocks=36;matmul=4096,1,20,h2d,0.017399233
double_buffer,fp16;blocks=36;matmul=4096,1,21,h2d,0.017915520
double_buffer,fp16;blocks=36;matmul=4096,1,22,h2d,0.017521952
double_buffer,fp16;blocks=36;matmul=4096,1,23,h2d,0.017403999
double_buffer,fp16;blocks=36;matmul=4096,1,24,h2d,0.017297537
double_buffer,fp16;blocks=36;matmul=4096,1,25,h2d,0.017401312
double_buffer,fp16;blocks=36;matmul=4096,1,26,h2d,0.017340639
double_buffer,fp16;blocks=36;matmul=4096,1,27,h2d,0.017345633
double_buffer,fp16;blocks=36;matmul=4096,1,28,h2d,0.017432705
double_buffer,fp16;blocks=36;matmul=4096,1,29,h2d,0.017383265
double_buffer,fp16;blocks=36;matmul=4096,1,30,h2d,0.018206207
double_buffer,fp16;blocks=36;matmul=4096,1,31,h2d,0.017338337
double_buffer,fp16;blocks=36;matmul=4096,1,32,h2d,0.017365856
double_buffer,fp16;blocks=36;matmul=4096,1,33,h2d,0.017358368
double_buffer,fp16;blocks=36;matmul=4096,1,34,h2d,0.056304222
double_buffer,fp16;blocks=36;matmul=4096,1,35,h2d,0.014933600
double_buffer,fp16;blocks=36;matmul=4096,1,0,compute,0.020330496
double_buffer,fp16;blocks=36;matmul=4096,1,1,compute,0.018174976
double_buffer,fp16;blocks=36;matmul=4096,1,2,compute,0.038401024
double_buffer,fp16;blocks=36;matmul=4096,1,3,compute,0.038414337
double_buffer,fp16;blocks=36;matmul=4096,1,4,compute,0.037057537
double_buffer,fp16;blocks=36;matmul=4096,1,5,compute,0.035334145
double_buffer,fp16;blocks=36;matmul=4096,1,6,compute,0.038259712
double_buffer,fp16;blocks=36;matmul=4096,1,7,compute,0.036920319
double_buffer,fp16;blocks=36;matmul=4096,1,8,compute,0.038790146
double_buffer,fp16;blocks=36;matmul=4096,1,9,compute,0.038076416
double_buffer,fp16;blocks=36;matmul=4096,1,10,compute,0.044740608
double_buffer,fp16;blocks=36;matmul=4096,1,11,compute,0.044093441
double_buffer,fp16;blocks=36;matmul=4096,1,12,compute,0.047027199
double_buffer,fp16;blocks=36;matmul=4096,1,13,compute,0.056370174
double_buffer,fp16;blocks=36;matmul=4096,1,14,compute,0.049160191
double_buffer,fp16;blocks=36;matmul=4096,1,15,compute,0.046490623
double_buffer,fp16;blocks=36;matmul=4096,1,16,compute,0.042784767
double_buffer,fp16;blocks=36;matmul=4096,1,17,compute,0.048961536
double_buffer,fp16;blocks=36;matmul=4096,1,18,compute,0.044817410
double_buffer,fp16;blocks=36;matmul=4096,1,19,compute,0.046542847
double_buffer,fp16;blocks=36;matmul=4096,1,20,compute,0.075026428
double_buffer,fp16;blocks=36;matmul=4096,1,21,compute,0.054116352
double_buffer,fp16;blocks=36;matmul=4096,1,22,compute,0.049244160
double_buffer,fp16;blocks=36;matmul=4096,1,23,compute,0.045870079
double_buffer,fp16;blocks=36;matmul=4096,1,24,compute,0.046083073
double_buffer,fp16;blocks=36;matmul=4096,1,25,compute,0.051963905
double_buffer,fp16;blocks=36;matmul=4096,1,26,compute,0.051773441
double_buffer,fp16;blocks=36;matmul=4096,1,27,compute,0.068854782
double_buffer,fp16;blocks=36;matmul=4096,1,28,compute,0.045925377
double_buffer,fp16;blocks=36;matmul=4096,1,29,compute,0.065490944
double_buffer,fp16;blocks=36;matmul=4096,1,30,compute,0.051013634
double_buffer,fp16;blocks=36;matmul=4096,1,31,compute,0.052857857
double_buffer,fp16;blocks=36;matmul=4096,1,32,compute,0.045644798
double_buffer,fp16;blocks=36;matmul=4096,1,33,compute,0.213634048
double_buffer,fp16;blocks=36;matmul=4096,1,34,compute,0.018439169
double_buffer,fp16;blocks=36;matmul=4096,1,35,compute,0.016726015
double_buffer,fp16;blocks=36;matmul=4096,2,0,read,0.410828100
double_buffer,fp16;blocks=36;matmul=4096,2,1,read,0.594352600
double_buffer,fp16;blocks=36;matmul=4096,2,2,read,0.266334000
double_buffer,fp16;blocks=36;matmul=4096,2,3,read,0.570165900
double_buffer,fp16;blocks=36;matmul=4096,2,4,read,0.152099400
double_buffer,fp16;blocks=36;matmul=4096,2,5,read,0.613824400
double_buffer,fp16;blocks=36;matmul=4096,2,6,read,0.259607000
double_buffer,fp16;blocks=36;matmul=4096,2,7,read,0.587341900
double_buffer,fp16;blocks=36;matmul=4096,2,8,read,0.150496300
double_buffer,fp16;blocks=36;matmul=4096,2,9,read,0.607848100
double_buffer,fp16;blocks=36;matmul=4096,2,10,read,0.270741300
double_buffer,fp16;blocks=36;matmul=4096,2,11,read,0.579299600
double_buffer,fp16;blocks=36;matmul=4096,2,12,read,0.290817900
double_buffer,fp16;blocks=36;matmul=4096,2,13,read,0.607392700
double_buffer,fp16;blocks=36;matmul=4096,2,14,read,0.266875200
double_buffer,fp16;blocks=36;matmul=4096,2,15,read,0.572798600
double_buffer,fp16;blocks=36;matmul=4096,2,16,read,0.515327600
double_buffer,fp16;blocks=36;matmul=4096,2,17,read,0.610228100
double_buffer,fp16;blocks=36;matmul=4096,2,18,read,0.256417000
double_buffer,fp16;blocks=36;matmul=4096,2,19,read,0.586871300
double_buffer,fp16;blocks=36;matmul=4096,2,20,read,0.146399000
double_buffer,fp16;blocks=36;matmul=4096,2,21,read,0.608270900
double_buffer,fp16;blocks=36;matmul=4096,2,22,read,0.263532100
double_buffer,fp16;blocks=36;matmul=4096,2,23,read,0.584889600
double_buffer,fp16;blocks=36;matmul=4096,2,24,read,0.155256300
double_buffer,fp16;blocks=36;matmul=4096,2,25,read,0.626475500
double_buffer,fp16;blocks=36;matmul=4096,2,26,read,0.260195900
double_buffer,fp16;blocks=36;matmul=4096,2,27,read,0.595387200
double_buffer,fp16;blocks=36;matmul=4096,2,28,read,0.564225400
double_buffer,fp16;blocks=36;matmul=4096,2,29,read,0.408921700
double_buffer,fp16;blocks=36;matmul=4096,2,30,read,0.516234700
double_buffer,fp16;blocks=36;matmul=4096,2,31,read,0.608075100
double_buffer,fp16;blocks=36;matmul=4096,2,32,read,0.417287000
double_buffer,fp16;blocks=36;matmul=4096,2,33,read,0.544477500
double_buffer,fp16;blocks=36;matmul=4096,2,34,read,0.488473300
double_buffer,fp16;blocks=36;matmul=4096,2,35,read,0.331472700
double_buffer,fp16;blocks=36;matmul=4096,2,0,stage_copy,0.023209600
double_buffer,fp16;blocks=36;matmul=4096,2,1,stage_copy,0.021436900
double_buffer,fp16;blocks=36;matmul=4096,2,2,stage_copy,0.022680900
double_buffer,fp16;blocks=36;matmul=4096,2,3,stage_copy,0.022019200
double_buffer,fp16;blocks=36;matmul=4096,2,4,stage_copy,0.021064200
double_buffer,fp16;blocks=36;matmul=4096,2,5,stage_copy,0.021669500
double_buffer,fp16;blocks=36;matmul=4096,2,6,stage_copy,0.021074500
double_buffer,fp16;blocks=36;matmul=4096,2,7,stage_copy,0.021631100
double_buffer,fp16;blocks=36;matmul=4096,2,8,stage_copy,0.021227000
double_buffer,fp16;blocks=36;matmul=4096,2,9,stage_copy,0.021337700
double_buffer,fp16;blocks=36;matmul=4096,2,10,stage_copy,0.020653700
double_buffer,fp16;blocks=36;matmul=4096,2,11,stage_copy,0.020626700
double_buffer,fp16;blocks=36;matmul=4096,2,12,stage_copy,0.020793200
double_buffer,fp16;blocks=36;matmul=4096,2,13,stage_copy,0.020785900
double_buffer,fp16;blocks=36;matmul=4096,2,14,stage_copy,0.020510200
double_buffer,fp16;blocks=36;matmul=4096,2,15,stage_copy,0.021062600
double_buffer,fp16;blocks=36;matmul=4096,2,16,stage_copy,0.025331900
double_buffer,fp16;blocks=36;matmul=4096,2,17,stage_copy,0.020993500
double_buffer,fp16;blocks=36;matmul=4096,2,18,stage_copy,0.020950400
double_buffer,fp16;blocks=36;matmul=4096,2,19,stage_copy,0.020867600
double_buffer,fp16;blocks=36;matmul=4096,2,20,stage_copy,0.020701500
double_buffer,fp16;blocks=36;matmul=4096,2,21,stage_copy,0.020939300
double_buffer,fp16;blocks=36;matmul=4096,2,22,stage_copy,0.020815000
double_buffer,fp16;blocks=36;matmul=4096,2,23,stage_copy,0.027224500
double_buffer,fp16;blocks=36;matmul=4096,2,24,stage_copy,0.026319100
double_buffer,fp16;blocks=36;matmul=4096,2,25,stage_copy,0.025652700
double_buffer,fp16;blocks=36;matmul=4096,2,26,stage_copy,0.028340700
double_buffer,fp16;blocks=36;matmul=4096,2,27,stage_copy,0.028796500
double_buffer,fp16;blocks=36;matmul=4096,2,28,stage_copy,0.021275700
double_buffer,fp16;blocks=36;matmul=4096,2,29,stage_copy,0.021676600
double_buffer,fp16;blocks=36;matmul=4096,2,30,stage_copy,0.024364800
double_buffer,fp16;blocks=36;matmul=4096,2,31,stage_copy,0.025062200
double_buffer,fp16;blocks=36;matmul=4096,2,32,stage_copy,0.029425900
double_buffer,fp16;blocks=36;matmul=4096,2,33,stage_copy,0.024459200
double_buffer,fp16;blocks=36;matmul=4096,2,34,stage_copy,0.022665600
double_buffer,fp16;blocks=36;matmul=4096,2,35,stage_copy,0.024585700
double_buffer,fp16;blocks=36;matmul=4096,2,0,h2d,0.015091936
double_buffer,fp16;blocks=36;matmul=4096,2,1,h2d,0.015306048
double_buffer,fp16;blocks=36;matmul=4096,2,2,h2d,0.015454272
double_buffer,fp16;blocks=36;matmul=4096,2,3,h2d,0.017481855
double_buffer,fp16;blocks=36;matmul=4096,2,4,h2d,0.017355743
double_buffer,fp16;blocks=36;matmul=4096,2,5,h2d,0.017339775
double_buffer,fp16;blocks=36;matmul=4096,2,6,h2d,0.017431711
double_buffer,fp16;blocks=36;matmul=4096,2,7,h2d,0.017334784
double_buffer,fp16;blocks=36;matmul=4096,2,8,h2d,0.017328863
double_buffer,fp16;blocks=36;matmul=4096,2,9,h2d,0.017409887
double_buffer,fp16;blocks=36;matmul=4096,2,10,h2d,0.017327969
double_buffer,fp16;blocks=36;matmul=4096,2,11,h2d,0.017324928
double_buffer,fp16;blocks=36;matmul=4096,2,12,h2d,0.017308895
double_buffer,fp16;blocks=36;matmul=4096,2,13,h2d,0.017315840
double_buffer,fp16;blocks=36;matmul=4096,2,14,h2d,0.017289440
double_buffer,fp16;blocks=36;matmul=4096,2,15,h2d,0.017291456
double_buffer,fp16;blocks=36;matmul=4096,2,16,h2d,0.017323904
double_buffer,fp16;blocks=36;matmul=4096,2,17,h2d,0.017281601
double_buffer,fp16;blocks=36;matmul=4096,2,18,h2d,0.017282400
double_buffer,fp16;blocks=36;matmul=4096,2,19,h2d,0.017344320
double_buffer,fp16;blocks=36;matmul=4096,2,20,h2d,0.017307680
double_buffer,fp16;blocks=36;matmul=4096,2,21,h2d,0.017295040
double_buffer,fp16;blocks=36;matmul=4096,2,22,h2d,0.017282145
double_buffer,fp16;blocks=36;matmul=4096,2,23,h2d,0.017571392
double_buffer,fp16;blocks=36;matmul=4096,2,24,h2d,0.017610144
double_buffer,fp16;blocks=36;matmul=4096,2,25,h2d,0.017413183
double_buffer,fp16;blocks=36;matmul=4096,2,26,h2d,0.017462912
double_buffer,fp16;blocks=36;matmul=4096,2,27,h2d,0.017706720
double_buffer,fp16;blocks=36;matmul=4096,2,28,h2d,0.017461952
double_buffer,fp16;blocks=36;matmul=4096,2,29,h2d,0.017405760
double_buffer,fp16;blocks=36;matmul=4096,2,30,h2d,0.017360865
double_buffer,fp16;blocks=36;matmul=4096,2,31,h2d,0.017614113
double_buffer,fp16;blocks=36;matmul=4096,2,32,h2d,0.017902496
double_buffer,fp16;blocks=36;matmul=4096,2,33,h2d,0.017216415
double_buffer,fp16;blocks=36;matmul=4096,2,34,h2d,0.016908287
double_buffer,fp16;blocks=36;matmul=4096,2,35,h2d,0.016538240
double_buffer,fp16;blocks=36;matmul=4096,2,0,compute,0.018257919
double_buffer,fp16;blocks=36;matmul=4096,2,1,compute,0.020018175
double_buffer,fp16;blocks=36;matmul=4096,2,2,compute,0.036690945
double_buffer,fp16;blocks=36;matmul=4096,2,3,compute,0.036886528
double_buffer,fp16;blocks=36;matmul=4096,2,4,compute,0.037862400
double_buffer,fp16;blocks=36;matmul=4096,2,5,compute,0.039571457
double_buffer,fp16;blocks=36;matmul=4096,2,6,compute,0.041064449
double_buffer,fp16;blocks=36;matmul=4096,2,7,compute,0.044607487
double_buffer,fp16;blocks=36;matmul=4096,2,8,compute,0.045275135
double_buffer,fp16;blocks=36;matmul=4096,2,9,compute,0.044256256
double_buffer,fp16;blocks=36;matmul=4096,2,10,compute,0.045730816
double_buffer,fp16;blocks=36;matmul=4096,2,11,compute,0.048677887
double_buffer,fp16;blocks=36;matmul=4096,2,12,compute,0.055255039
double_buffer,fp16;blocks=36;matmul=4096,2,13,compute,0.053622784
double_buffer,fp16;blocks=36;matmul=4096,2,14,compute,0.061036545
double_buffer,fp16;blocks=36;matmul=4096,2,15,compute,0.065860611
double_buffer,fp16;blocks=36;matmul=4096,2,16,compute,0.055287807
double_buffer,fp16;blocks=36;matmul=4096,2,17,compute,0.052608002
double_buffer,fp16;blocks=36;matmul=4096,2,18,compute,0.055964672
double_buffer,fp16;blocks=36;matmul=4096,2,19,compute,0.053327873
double_buffer,fp16;blocks=36;matmul=4096,2,20,compute,0.057285633
